t C_u^{tot} C_b^{tot} C_s^{tot} phi_i^{tot} phi_m^{tot} phi_{C_u}^{tot} phi_{C_b}^{tot} -F_{phi_i}(x=1) -F_{phi_{C_b}}(x=0) m j_{phi_i} state t_{inf}
9.400000e0 5.20167338e-1 5.78220848e0 4.85603969e-1 3.99823816e-1 2.45997539e-4 1.68146157e-4 2.77980266e-3 4.36535586e-4 1.82400121e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
9.500000e0 5.20169039e-1 5.78228449e0 4.85606179e-1 3.99821944e-1 2.48010887e-4 1.69585097e-4 2.80357542e-3 4.36535367e-4 1.83614663e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
9.600000e0 5.20170568e-1 5.78235381e0 4.85608195e-1 3.99820071e-1 2.50015521e-4 1.71017850e-4 2.82724164e-3 4.36535149e-4 1.84824896e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
9.700000e0 5.20171942e-1 5.78241701e0 4.85610033e-1 3.99818200e-1 2.52011430e-4 1.72444435e-4 2.85080173e-3 4.36534932e-4 1.86030811e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
9.800000e0 5.20173175e-1 5.78247463e0 4.85611710e-1 3.99816328e-1 2.53998606e-4 1.73864871e-4 2.87425612e-3 4.36534716e-4 1.87232398e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
9.900000e0 5.20174283e-1 5.78252717e0 4.85613239e-1 3.99814456e-1 2.55977045e-4 1.75279178e-4 2.89760521e-3 4.36534501e-4 1.88429649e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.000000e1 5.20175276e-1 5.78257508e0 4.85614634e-1 3.99812585e-1 2.57946746e-4 1.76687375e-4 2.92084944e-3 4.36534286e-4 1.89622555e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.010000e1 5.20176167e-1 5.78261875e0 4.85615905e-1 3.99810714e-1 2.59907713e-4 1.78089480e-4 2.94398920e-3 4.36534073e-4 1.90811110e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.020000e1 5.20176964e-1 5.78265856e0 4.85617065e-1 3.99808843e-1 2.61859950e-4 1.79485512e-4 2.96702491e-3 4.36533860e-4 1.91995306e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
1.030000e1 5.20177679e-1 5.78269485e0 4.85618121e-1 3.99806972e-1 2.63803465e-4 1.80875490e-4 2.98995699e-3 4.36533648e-4 1.93175136e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
